complex_id,instance_a,instance_b,n_pairs_a,n_pairs_b,direct,swapped,delta
PDB-CPX-148643,1icr a1 i1,3x21 a3 i1,41,44,0.8478,0.8085,-0.0393
PDB-CPX-148643,1icr a1 i1,3x21 a4 i1,41,45,0.7551,0.72,-0.0351
PDB-CPX-148643,1icr a1 i1,3x21 a5 i1,41,45,0.7551,0.7551,0.0
PDB-CPX-148643,1icr a1 i1,3x22 a1 i1,41,42,0.9302,0.8864,-0.0439
PDB-CPX-148643,1icr a1 i1,7x32 a1 i1,41,40,0.8837,0.9286,0.0449
PDB-CPX-148643,1icr a1 i1,7x32 a2 i1,41,42,0.9302,0.9302,0.0
PDB-CPX-148643,1icr a1 i1,7x32 a3 i1,41,42,0.9302,0.9302,0.0
PDB-CPX-148643,1icr a1 i1,7x32 a4 i1,41,41,0.907,0.9524,0.0454
PDB-CPX-148643,1icr a1 i1,7xww a1 i1,41,36,0.6042,0.6042,0.0
PDB-CPX-148643,1icr a1 i1,7xww a2 i1,41,39,0.6327,0.6667,0.034
PDB-CPX-148643,1icr a1 i1,8c5e a1 i1,41,42,0.9302,0.9302,0.0
PDB-CPX-148643,1icr a1 i1,8c5f a1 i1,41,42,0.9302,0.9302,0.0
PDB-CPX-148643,1icr a1 i1,8c5p a1 i1,41,42,0.9302,0.9302,0.0
PDB-CPX-148643,1icr a1 i1,8ccv a1 i1,41,42,0.9302,0.9302,0.0
PDB-CPX-148643,1icr a1 i1,8cj0 a1 i1,41,43,0.9091,0.9091,0.0
PDB-CPX-148643,1icr a1 i1,8og3 a1 i1,41,38,0.881,0.881,0.0
PDB-CPX-148643,1icr a1 i1,8qes a1 i1,41,44,0.8085,0.8085,0.0
PDB-CPX-148643,1icr a1 i1,8qes a2 i1,41,44,0.8478,0.8478,0.0
PDB-CPX-148643,1icr a1 i1,8qpo a1 i1,41,40,0.8837,0.8837,0.0
PDB-CPX-148643,1icr a1 i1,8qpo a2 i1,41,40,0.8837,0.8837,0.0
PDB-CPX-148643,1icr a1 i1,8qpo a3 i1,41,41,0.907,0.907,0.0
PDB-CPX-148643,1icr a1 i1,8qpo a4 i1,41,41,0.907,0.907,0.0
PDB-CPX-148643,1icr a1 i1,8v5b a1 i1,41,42,0.9302,0.9302,0.0
PDB-CPX-148643,1icr a1 i1,8v5b a2 i1,41,45,0.8298,0.8298,0.0
PDB-CPX-148643,1icu a1 i1,1icu a2 i1,40,42,0.8636,0.7826,-0.081
PDB-CPX-148643,1icu a1 i1,1icv a1 i1,40,42,0.8636,0.8636,0.0
PDB-CPX-148643,1icu a1 i1,1icv a2 i1,40,41,0.8837,0.8837,0.0
PDB-CPX-148643,1icu a1 i1,1idt a1 i1,40,34,0.8049,0.7209,-0.0839
PDB-CPX-148643,1icu a1 i1,1oo5 a1 i1,40,36,0.7273,0.6522,-0.0751
PDB-CPX-148643,1icu a1 i1,1oo6 a1 i1,40,34,0.7619,0.6818,-0.0801
PDB-CPX-148643,1icu a1 i1,1oon a1 i1,40,36,0.6889,0.617,-0.0719
PDB-CPX-148643,1icu a1 i1,1ooq a1 i1,40,34,0.7209,0.6444,-0.0765
PDB-CPX-148643,1icu a1 i1,1yki a1 i1,40,38,0.8571,0.7333,-0.1238
PDB-CPX-148643,1icu a1 i1,1yki a2 i1,40,39,0.8372,0.7556,-0.0817
PDB-CPX-148643,1icu a1 i1,1ylr a1 i1,40,41,0.8837,0.8409,-0.0428
PDB-CPX-148643,1icu a1 i1,1ylu a1 i1,40,42,0.8636,0.7826,-0.081
PDB-CPX-148643,1icu a1 i1,3x21 a1 i1,40,44,0.7872,0.7872,0.0
PDB-CPX-148643,1icu a1 i1,3x21 a2 i1,40,45,0.7708,0.7347,-0.0361
PDB-CPX-148643,1icu a1 i1,3x21 a3 i1,40,44,0.7872,0.8261,0.0389
PDB-CPX-148643,1icu a1 i1,3x21 a4 i1,40,45,0.7347,0.7347,0.0
PDB-CPX-148643,1icu a1 i1,3x21 a5 i1,40,45,0.7347,0.7708,0.0361
PDB-CPX-148643,1icu a1 i1,3x22 a1 i1,40,42,0.7826,0.7826,0.0
PDB-CPX-148643,1icu a1 i1,7x32 a1 i1,40,40,0.8605,0.8182,-0.0423
PDB-CPX-148643,1icu a1 i1,7x32 a2 i1,40,42,0.8636,0.8636,0.0
PDB-CPX-148643,1icu a1 i1,7x32 a3 i1,40,42,0.8636,0.8636,0.0
PDB-CPX-148643,1icu a1 i1,7x32 a4 i1,40,41,0.8409,0.8409,0.0
PDB-CPX-148643,1icu a1 i1,7xww a1 i1,40,36,0.52,0.5833,0.0633
PDB-CPX-148643,1icu a1 i1,7xww a2 i1,40,39,0.58,0.6122,0.0322
PDB-CPX-148643,1icu a1 i1,8c5e a1 i1,40,42,0.8636,0.8636,0.0
PDB-CPX-148643,1icu a1 i1,8c5f a1 i1,40,42,0.8636,0.8636,0.0
PDB-CPX-148643,1icu a1 i1,8c5p a1 i1,40,42,0.8636,0.8636,0.0
PDB-CPX-148643,1icu a1 i1,8ccv a1 i1,40,42,0.8636,0.8636,0.0
PDB-CPX-148643,1icu a1 i1,8cj0 a1 i1,40,43,0.8444,0.8444,0.0
PDB-CPX-148643,1icu a1 i1,8og3 a1 i1,40,38,0.814,0.814,0.0
PDB-CPX-148643,1icu a1 i1,8qes a1 i1,40,44,0.75,0.7872,0.0372
PDB-CPX-148643,1icu a1 i1,8qes a2 i1,40,44,0.7872,0.7872,0.0
PDB-CPX-148643,1icu a1 i1,8qpo a1 i1,40,40,0.8605,0.8182,-0.0423
PDB-CPX-148643,1icu a1 i1,8qpo a2 i1,40,40,0.8182,0.8605,0.0423
PDB-CPX-148643,1icu a1 i1,8qpo a3 i1,40,41,0.8409,0.8837,0.0428
PDB-CPX-148643,1icu a1 i1,8qpo a4 i1,40,41,0.8409,0.8409,0.0
PDB-CPX-148643,1icu a1 i1,8v5b a1 i1,40,42,0.8636,0.8636,0.0
PDB-CPX-148643,1icu a1 i1,8v5b a2 i1,40,45,0.7708,0.7708,0.0
PDB-CPX-148643,1icu a2 i1,1icv a1 i1,42,42,0.8667,0.8667,0.0
PDB-CPX-148643,1icu a2 i1,1icv a2 i1,42,41,0.8864,0.8043,-0.082
PDB-CPX-148643,1icu a2 i1,1idt a1 i1,42,34,0.7273,0.6889,-0.0384
PDB-CPX-148643,1icu a2 i1,1oo5 a1 i1,42,36,0.6957,0.6596,-0.0361
PDB-CPX-148643,1icu a2 i1,1oo6 a1 i1,42,34,0.6889,0.6889,0.0
PDB-CPX-148643,1icu a2 i1,1oon a1 i1,42,36,0.6957,0.6596,-0.0361
PDB-CPX-148643,1icu a2 i1,1ooq a1 i1,42,34,0.6889,0.6522,-0.0367
PDB-CPX-148643,1icu a2 i1,1yki a1 i1,42,38,0.8182,0.7391,-0.0791
PDB-CPX-148643,1icu a2 i1,1yki a2 i1,42,39,0.8409,0.7609,-0.08
PDB-CPX-148643,1icu a2 i1,1ylr a1 i1,42,41,0.8864,0.8444,-0.0419
PDB-CPX-148643,1icu a2 i1,1ylu a1 i1,42,42,0.8667,0.7872,-0.0794
PDB-CPX-148643,1icu a2 i1,3x21 a1 i1,42,44,0.7917,0.7917,0.0
PDB-CPX-148643,1icu a2 i1,3x21 a2 i1,42,45,0.8125,0.7755,-0.037
PDB-CPX-148643,1icu a2 i1,3x21 a3 i1,42,44,0.7917,0.7917,0.0
PDB-CPX-148643,1icu a2 i1,3x21 a4 i1,42,45,0.7059,0.7059,0.0
PDB-CPX-148643,1icu a2 i1,3x21 a5 i1,42,45,0.7059,0.7755,0.0696
PDB-CPX-148643,1icu a2 i1,3x22 a1 i1,42,42,0.8261,0.7872,-0.0389
PDB-CPX-148643,1icu a2 i1,7x32 a1 i1,42,40,0.8222,0.8636,0.0414
PDB-CPX-148643,1icu a2 i1,7x32 a2 i1,42,42,0.8667,0.8667,0.0
PDB-CPX-148643,1icu a2 i1,7x32 a3 i1,42,42,0.8667,0.8667,0.0
PDB-CPX-148643,1icu a2 i1,7x32 a4 i1,42,41,0.8444,0.8864,0.0419
PDB-CPX-148643,1icu a2 i1,7xww a1 i1,42,36,0.5918,0.5918,0.0
PDB-CPX-148643,1icu a2 i1,7xww a2 i1,42,39,0.62,0.6531,0.0331
PDB-CPX-148643,1icu a2 i1,8c5e a1 i1,42,42,0.8667,0.8667,0.0
PDB-CPX-148643,1icu a2 i1,8c5f a1 i1,42,42,0.8667,0.8667,0.0
PDB-CPX-148643,1icu a2 i1,8c5p a1 i1,42,42,0.8667,0.8667,0.0
PDB-CPX-148643,1icu a2 i1,8ccv a1 i1,42,42,0.8667,0.8667,0.0
PDB-CPX-148643,1icu a2 i1,8cj0 a1 i1,42,43,0.8478,0.8478,0.0
PDB-CPX-148643,1icu a2 i1,8og3 a1 i1,42,38,0.8182,0.8182,0.0
PDB-CPX-148643,1icu a2 i1,8qes a1 i1,42,44,0.7551,0.7917,0.0366
PDB-CPX-148643,1icu a2 i1,8qes a2 i1,42,44,0.7917,0.7917,0.0
PDB-CPX-148643,1icu a2 i1,8qpo a1 i1,42,40,0.8222,0.8222,0.0
PDB-CPX-148643,1icu a2 i1,8qpo a2 i1,42,40,0.8222,0.8222,0.0
PDB-CPX-148643,1icu a2 i1,8qpo a3 i1,42,41,0.8444,0.8444,0.0
PDB-CPX-148643,1icu a2 i1,8qpo a4 i1,42,41,0.8444,0.8444,0.0
PDB-CPX-148643,1icu a2 i1,8v5b a1 i1,42,42,0.8667,0.8667,0.0
PDB-CPX-148643,1icu a2 i1,8v5b a2 i1,42,45,0.7755,0.7755,0.0
PDB-CPX-148643,1icv a1 i1,1icv a2 i1,42,41,0.9302,0.9302,0.0
PDB-CPX-148643,1icv a1 i1,1idt a1 i1,42,34,0.7674,0.7674,0.0
PDB-CPX-148643,1icv a1 i1,1oo5 a1 i1,42,36,0.7333,0.7333,0.0
PDB-CPX-148643,1icv a1 i1,1oo6 a1 i1,42,34,0.7273,0.7273,0.0
PDB-CPX-148643,1icv a1 i1,1oon a1 i1,42,36,0.6596,0.6596,0.0
PDB-CPX-148643,1icv a1 i1,1ooq a1 i1,42,34,0.6889,0.6889,0.0
PDB-CPX-148643,1icv a1 i1,1yki a1 i1,42,38,0.8605,0.8605,0.0
PDB-CPX-148643,1icv a1 i1,1yki a2 i1,42,39,0.8837,0.8837,0.0
PDB-CPX-148643,1icv a1 i1,1ylr a1 i1,42,41,0.9762,0.9762,0.0
PDB-CPX-148643,1icv a1 i1,1ylu a1 i1,42,42,0.9091,0.9091,0.0
PDB-CPX-148643,1icv a1 i1,3x21 a1 i1,42,44,0.8298,0.8298,0.0
PDB-CPX-148643,1icv a1 i1,3x21 a2 i1,42,45,0.8511,0.8511,0.0
PDB-CPX-148643,1icv a1 i1,3x21 a3 i1,42,44,0.8298,0.8298,0.0
PDB-CPX-148643,1icv a1 i1,3x21 a4 i1,42,45,0.74,0.74,0.0
PDB-CPX-148643,1icv a1 i1,3x21 a5 i1,42,45,0.7755,0.7755,0.0
PDB-CPX-148643,1icv a1 i1,3x22 a1 i1,42,42,0.9091,0.9091,0.0
PDB-CPX-148643,1icv a1 i1,7x32 a1 i1,42,40,0.9524,0.9524,0.0
PDB-CPX-148643,1icv a1 i1,7x32 a2 i1,42,42,1.0,1.0,0.0
PDB-CPX-148643,1icv a1 i1,7x32 a3 i1,42,42,1.0,1.0,0.0
PDB-CPX-148643,1icv a1 i1,7x32 a4 i1,42,41,0.9762,0.9762,0.0
PDB-CPX-148643,1icv a1 i1,7xww a1 i1,42,36,0.5918,0.5918,0.0
PDB-CPX-148643,1icv a1 i1,7xww a2 i1,42,39,0.6531,0.6531,0.0
PDB-CPX-148643,1icv a1 i1,8c5e a1 i1,42,42,1.0,1.0,0.0
PDB-CPX-148643,1icv a1 i1,8c5f a1 i1,42,42,1.0,1.0,0.0
PDB-CPX-148643,1icv a1 i1,8c5p a1 i1,42,42,1.0,1.0,0.0
PDB-CPX-148643,1icv a1 i1,8ccv a1 i1,42,42,1.0,1.0,0.0
PDB-CPX-148643,1icv a1 i1,8cj0 a1 i1,42,43,0.9767,0.9767,0.0
PDB-CPX-148643,1icv a1 i1,8og3 a1 i1,42,38,0.9048,0.9048,0.0
PDB-CPX-148643,1icv a1 i1,8qes a1 i1,42,44,0.8696,0.8696,0.0
PDB-CPX-148643,1icv a1 i1,8qes a2 i1,42,44,0.9111,0.9111,0.0
PDB-CPX-148643,1icv a1 i1,8qpo a1 i1,42,40,0.9524,0.9524,0.0
PDB-CPX-148643,1icv a1 i1,8qpo a2 i1,42,40,0.9524,0.9524,0.0
PDB-CPX-148643,1icv a1 i1,8qpo a3 i1,42,41,0.9762,0.9762,0.0
PDB-CPX-148643,1icv a1 i1,8qpo a4 i1,42,41,0.9762,0.9762,0.0
PDB-CPX-148643,1icv a1 i1,8v5b a1 i1,42,42,1.0,1.0,0.0
PDB-CPX-148643,1icv a1 i1,8v5b a2 i1,42,45,0.8913,0.8913,0.0
PDB-CPX-148643,1icv a2 i1,1idt a1 i1,41,34,0.7857,0.7442,-0.0415
PDB-CPX-148643,1icv a2 i1,1oo5 a1 i1,41,36,0.7111,0.7111,0.0
PDB-CPX-148643,1icv a2 i1,1oo6 a1 i1,41,34,0.7442,0.7045,-0.0396
PDB-CPX-148643,1icv a2 i1,1oon a1 i1,41,36,0.6739,0.6383,-0.0356
PDB-CPX-148643,1icv a2 i1,1ooq a1 i1,41,34,0.7045,0.6667,-0.0379
PDB-CPX-148643,1icv a2 i1,1yki a1 i1,41,38,0.8372,0.7955,-0.0418
PDB-CPX-148643,1icv a2 i1,1yki a2 i1,41,39,0.8605,0.8182,-0.0423
PDB-CPX-148643,1icv a2 i1,1ylr a1 i1,41,41,0.9524,0.907,-0.0454
PDB-CPX-148643,1icv a2 i1,1ylu a1 i1,41,42,0.8864,0.8444,-0.0419
PDB-CPX-148643,1icv a2 i1,3x21 a1 i1,41,44,0.8085,0.8085,0.0
PDB-CPX-148643,1icv a2 i1,3x21 a2 i1,41,45,0.7917,0.8298,0.0381
PDB-CPX-148643,1icv a2 i1,3x21 a3 i1,41,44,0.8478,0.8085,-0.0393
PDB-CPX-148643,1icv a2 i1,3x21 a4 i1,41,45,0.7551,0.7551,0.0
PDB-CPX-148643,1icv a2 i1,3x21 a5 i1,41,45,0.7917,0.7551,-0.0366
PDB-CPX-148643,1icv a2 i1,3x22 a1 i1,41,42,0.8444,0.8444,0.0
PDB-CPX-148643,1icv a2 i1,7x32 a1 i1,41,40,0.8837,0.9286,0.0449
PDB-CPX-148643,1icv a2 i1,7x32 a2 i1,41,42,0.9302,0.9302,0.0
PDB-CPX-148643,1icv a2 i1,7x32 a3 i1,41,42,0.9302,0.9302,0.0
PDB-CPX-148643,1icv a2 i1,7x32 a4 i1,41,41,0.907,0.907,0.0
PDB-CPX-148643,1icv a2 i1,7xww a1 i1,41,36,0.6042,0.54,-0.0642
PDB-CPX-148643,1icv a2 i1,7xww a2 i1,41,39,0.6327,0.6667,0.034
PDB-CPX-148643,1icv a2 i1,8c5e a1 i1,41,42,0.9302,0.9302,0.0
PDB-CPX-148643,1icv a2 i1,8c5f a1 i1,41,42,0.9302,0.9302,0.0
PDB-CPX-148643,1icv a2 i1,8c5p a1 i1,41,42,0.9302,0.9302,0.0
PDB-CPX-148643,1icv a2 i1,8ccv a1 i1,41,42,0.9302,0.9302,0.0
PDB-CPX-148643,1icv a2 i1,8cj0 a1 i1,41,43,0.9091,0.9091,0.0
PDB-CPX-148643,1icv a2 i1,8og3 a1 i1,41,38,0.881,0.881,0.0
PDB-CPX-148643,1icv a2 i1,8qes a1 i1,41,44,0.8085,0.8085,0.0
PDB-CPX-148643,1icv a2 i1,8qes a2 i1,41,44,0.8478,0.8478,0.0
PDB-CPX-148643,1icv a2 i1,8qpo a1 i1,41,40,0.8837,0.9286,0.0449
PDB-CPX-148643,1icv a2 i1,8qpo a2 i1,41,40,0.9286,0.8837,-0.0449
PDB-CPX-148643,1icv a2 i1,8qpo a3 i1,41,41,0.9524,0.907,-0.0454
PDB-CPX-148643,1icv a2 i1,8qpo a4 i1,41,41,0.907,0.907,0.0
PDB-CPX-148643,1icv a2 i1,8v5b a1 i1,41,42,0.9302,0.9302,0.0
PDB-CPX-148643,1icv a2 i1,8v5b a2 i1,41,45,0.8298,0.8298,0.0
PDB-CPX-148643,1idt a1 i1,1oo5 a1 i1,34,36,0.7949,0.7073,-0.0876
PDB-CPX-148643,1idt a1 i1,1oo6 a1 i1,34,34,0.9429,0.7436,-0.1993
PDB-CPX-148643,1idt a1 i1,1oon a1 i1,34,36,0.8421,0.6667,-0.1754
PDB-CPX-148643,1idt a1 i1,1ooq a1 i1,34,34,0.8889,0.7,-0.1889
PDB-CPX-148643,1idt a1 i1,1yki a1 i1,34,38,0.7561,0.6744,-0.0817
PDB-CPX-148643,1idt a1 i1,1yki a2 i1,34,39,0.7381,0.6977,-0.0404
PDB-CPX-148643,1idt a1 i1,1ylr a1 i1,34,41,0.7857,0.7442,-0.0415
PDB-CPX-148643,1idt a1 i1,1ylu a1 i1,34,42,0.7674,0.7273,-0.0402
PDB-CPX-148643,1idt a1 i1,3x21 a1 i1,34,44,0.625,0.625,0.0
PDB-CPX-148643,1idt a1 i1,3x21 a2 i1,34,45,0.6809,0.6809,0.0
PDB-CPX-148643,1idt a1 i1,3x21 a3 i1,34,44,0.6596,0.6596,0.0
PDB-CPX-148643,1idt a1 i1,3x21 a4 i1,34,45,0.6122,0.6122,0.0
PDB-CPX-148643,1idt a1 i1,3x21 a5 i1,34,45,0.6122,0.6122,0.0
PDB-CPX-148643,1idt a1 i1,3x22 a1 i1,34,42,0.6889,0.6889,0.0
PDB-CPX-148643,1idt a1 i1,7x32 a1 i1,34,40,0.7619,0.7619,0.0
PDB-CPX-148643,1idt a1 i1,7x32 a2 i1,34,42,0.7674,0.7674,0.0
PDB-CPX-148643,1idt a1 i1,7x32 a3 i1,34,42,0.7674,0.7674,0.0
PDB-CPX-148643,1idt a1 i1,7x32 a4 i1,34,41,0.7442,0.7442,0.0
PDB-CPX-148643,1idt a1 i1,7xww a1 i1,34,36,0.5556,0.5556,0.0
PDB-CPX-148643,1idt a1 i1,7xww a2 i1,34,39,0.5532,0.587,0.0338
PDB-CPX-148643,1idt a1 i1,8c5e a1 i1,34,42,0.7674,0.7674,0.0
PDB-CPX-148643,1idt a1 i1,8c5f a1 i1,34,42,0.7674,0.7674,0.0
PDB-CPX-148643,1idt a1 i1,8c5p a1 i1,34,42,0.7674,0.7674,0.0
PDB-CPX-148643,1idt a1 i1,8ccv a1 i1,34,42,0.7674,0.7674,0.0
PDB-CPX-148643,1idt a1 i1,8cj0 a1 i1,34,43,0.75,0.75,0.0
PDB-CPX-148643,1idt a1 i1,8og3 a1 i1,34,38,0.7561,0.7561,0.0
PDB-CPX-148643,1idt a1 i1,8qes a1 i1,34,44,0.6957,0.6957,0.0
PDB-CPX-148643,1idt a1 i1,8qes a2 i1,34,44,0.6957,0.6957,0.0
PDB-CPX-148643,1idt a1 i1,8qpo a1 i1,34,40,0.7619,0.7619,0.0
PDB-CPX-148643,1idt a1 i1,8qpo a2 i1,34,40,0.7619,0.7619,0.0
PDB-CPX-148643,1idt a1 i1,8qpo a3 i1,34,41,0.7857,0.7857,0.0
PDB-CPX-148643,1idt a1 i1,8qpo a4 i1,34,41,0.7442,0.7442,0.0
PDB-CPX-148643,1idt a1 i1,8v5b a1 i1,34,42,0.7674,0.7674,0.0
PDB-CPX-148643,1idt a1 i1,8v5b a2 i1,34,45,0.6809,0.6809,0.0
PDB-CPX-148643,1oo5 a1 i1,1oo6 a1 i1,36,34,0.8421,0.6667,-0.1754
PDB-CPX-148643,1oo5 a1 i1,1oon a1 i1,36,36,0.7561,0.6744,-0.0817
PDB-CPX-148643,1oo5 a1 i1,1ooq a1 i1,36,34,0.75,0.6667,-0.0833
PDB-CPX-148643,1oo5 a1 i1,1yki a1 i1,36,38,0.6818,0.6444,-0.0374
PDB-CPX-148643,1oo5 a1 i1,1yki a2 i1,36,39,0.6667,0.6667,0.0
PDB-CPX-148643,1oo5 a1 i1,1ylr a1 i1,36,41,0.7111,0.7111,0.0
PDB-CPX-148643,1oo5 a1 i1,1ylu a1 i1,36,42,0.7333,0.6957,-0.0377
PDB-CPX-148643,1oo5 a1 i1,3x21 a1 i1,36,44,0.6667,0.6327,-0.034
PDB-CPX-148643,1oo5 a1 i1,3x21 a2 i1,36,45,0.6875,0.7234,0.0359
PDB-CPX-148643,1oo5 a1 i1,3x21 a3 i1,36,44,0.6667,0.7021,0.0355
PDB-CPX-148643,1oo5 a1 i1,3x21 a4 i1,36,45,0.6531,0.62,-0.0331
PDB-CPX-148643,1oo5 a1 i1,3x21 a5 i1,36,45,0.62,0.62,0.0
PDB-CPX-148643,1oo5 a1 i1,3x22 a1 i1,36,42,0.6596,0.6957,0.0361
PDB-CPX-148643,1oo5 a1 i1,7x32 a1 i1,36,40,0.7674,0.7273,-0.0402
PDB-CPX-148643,1oo5 a1 i1,7x32 a2 i1,36,42,0.7333,0.7333,0.0
PDB-CPX-148643,1oo5 a1 i1,7x32 a3 i1,36,42,0.7333,0.7333,0.0
PDB-CPX-148643,1oo5 a1 i1,7x32 a4 i1,36,41,0.75,0.7111,-0.0389
PDB-CPX-148643,1oo5 a1 i1,7xww a1 i1,36,36,0.5652,0.6,0.0348
PDB-CPX-148643,1oo5 a1 i1,7xww a2 i1,36,39,0.6667,0.6304,-0.0362
PDB-CPX-148643,1oo5 a1 i1,8c5e a1 i1,36,42,0.7333,0.7333,0.0
PDB-CPX-148643,1oo5 a1 i1,8c5f a1 i1,36,42,0.7333,0.7333,0.0
PDB-CPX-148643,1oo5 a1 i1,8c5p a1 i1,36,42,0.7333,0.7333,0.0
PDB-CPX-148643,1oo5 a1 i1,8ccv a1 i1,36,42,0.7333,0.7333,0.0
PDB-CPX-148643,1oo5 a1 i1,8cj0 a1 i1,36,43,0.7174,0.7174,0.0
PDB-CPX-148643,1oo5 a1 i1,8og3 a1 i1,36,38,0.7619,0.7619,0.0
PDB-CPX-148643,1oo5 a1 i1,8qes a1 i1,36,44,0.6327,0.6667,0.034
PDB-CPX-148643,1oo5 a1 i1,8qes a2 i1,36,44,0.6667,0.6667,0.0
PDB-CPX-148643,1oo5 a1 i1,8qpo a1 i1,36,40,0.7273,0.7273,0.0
PDB-CPX-148643,1oo5 a1 i1,8qpo a2 i1,36,40,0.7273,0.7273,0.0
PDB-CPX-148643,1oo5 a1 i1,8qpo a3 i1,36,41,0.75,0.75,0.0
PDB-CPX-148643,1oo5 a1 i1,8qpo a4 i1,36,41,0.7111,0.7111,0.0
PDB-CPX-148643,1oo5 a1 i1,8v5b a1 i1,36,42,0.7333,0.7333,0.0
PDB-CPX-148643,1oo5 a1 i1,8v5b a2 i1,36,45,0.6875,0.6875,0.0
PDB-CPX-148643,1oo6 a1 i1,1oon a1 i1,34,36,0.8421,0.6667,-0.1754
PDB-CPX-148643,1oo6 a1 i1,1ooq a1 i1,34,34,0.8889,0.7,-0.1889
PDB-CPX-148643,1oo6 a1 i1,1yki a1 i1,34,38,0.7143,0.6364,-0.0779
PDB-CPX-148643,1oo6 a1 i1,1yki a2 i1,34,39,0.6977,0.6591,-0.0386
PDB-CPX-148643,1oo6 a1 i1,1ylr a1 i1,34,41,0.7442,0.7045,-0.0396
PDB-CPX-148643,1oo6 a1 i1,1ylu a1 i1,34,42,0.7273,0.6889,-0.0384
PDB-CPX-148643,1oo6 a1 i1,3x21 a1 i1,34,44,0.625,0.625,0.0
PDB-CPX-148643,1oo6 a1 i1,3x21 a2 i1,34,45,0.6458,0.6809,0.035
PDB-CPX-148643,1oo6 a1 i1,3x21 a3 i1,34,44,0.6596,0.6596,0.0
PDB-CPX-148643,1oo6 a1 i1,3x21 a4 i1,34,45,0.6122,0.6122,0.0
PDB-CPX-148643,1oo6 a1 i1,3x21 a5 i1,34,45,0.6122,0.58,-0.0322
PDB-CPX-148643,1oo6 a1 i1,3x22 a1 i1,34,42,0.6522,0.6889,0.0367
PDB-CPX-148643,1oo6 a1 i1,7x32 a1 i1,34,40,0.7619,0.7209,-0.041
PDB-CPX-148643,1oo6 a1 i1,7x32 a2 i1,34,42,0.7273,0.7273,0.0
PDB-CPX-148643,1oo6 a1 i1,7x32 a3 i1,34,42,0.7273,0.7273,0.0
PDB-CPX-148643,1oo6 a1 i1,7x32 a4 i1,34,41,0.7442,0.7045,-0.0396
PDB-CPX-148643,1oo6 a1 i1,7xww a1 i1,34,36,0.5556,0.5556,0.0
PDB-CPX-148643,1oo6 a1 i1,7xww a2 i1,34,39,0.5532,0.587,0.0338
PDB-CPX-148643,1oo6 a1 i1,8c5e a1 i1,34,42,0.7273,0.7273,0.0
PDB-CPX-148643,1oo6 a1 i1,8c5f a1 i1,34,42,0.7273,0.7273,0.0
PDB-CPX-148643,1oo6 a1 i1,8c5p a1 i1,34,42,0.7273,0.7273,0.0
PDB-CPX-148643,1oo6 a1 i1,8ccv a1 i1,34,42,0.7273,0.7273,0.0
PDB-CPX-148643,1oo6 a1 i1,8cj0 a1 i1,34,43,0.7111,0.7111,0.0
PDB-CPX-148643,1oo6 a1 i1,8og3 a1 i1,34,38,0.7561,0.7561,0.0
PDB-CPX-148643,1oo6 a1 i1,8qes a1 i1,34,44,0.6596,0.6596,0.0
PDB-CPX-148643,1oo6 a1 i1,8qes a2 i1,34,44,0.6596,0.6596,0.0
PDB-CPX-148643,1oo6 a1 i1,8qpo a1 i1,34,40,0.7209,0.7209,0.0
PDB-CPX-148643,1oo6 a1 i1,8qpo a2 i1,34,40,0.7209,0.7209,0.0
PDB-CPX-148643,1oo6 a1 i1,8qpo a3 i1,34,41,0.7442,0.7442,0.0
PDB-CPX-148643,1oo6 a1 i1,8qpo a4 i1,34,41,0.7045,0.7045,0.0
PDB-CPX-148643,1oo6 a1 i1,8v5b a1 i1,34,42,0.7273,0.7273,0.0
PDB-CPX-148643,1oo6 a1 i1,8v5b a2 i1,34,45,0.6458,0.6458,0.0
PDB-CPX-148643,1oon a1 i1,1ooq a1 i1,36,34,0.8919,0.7073,-0.1846
PDB-CPX-148643,1oon a1 i1,1yki a1 i1,36,38,0.6444,0.5745,-0.07
PDB-CPX-148643,1oon a1 i1,1yki a2 i1,36,39,0.6304,0.5957,-0.0347
PDB-CPX-148643,1oon a1 i1,1ylr a1 i1,36,41,0.6739,0.6383,-0.0356
PDB-CPX-148643,1oon a1 i1,1ylu a1 i1,36,42,0.6596,0.625,-0.0346
PDB-CPX-148643,1oon a1 i1,3x21 a1 i1,36,44,0.6,0.6,0.0
PDB-CPX-148643,1oon a1 i1,3x21 a2 i1,36,45,0.6875,0.7234,0.0359
PDB-CPX-148643,1oon a1 i1,3x21 a3 i1,36,44,0.6327,0.6667,0.034
PDB-CPX-148643,1oon a1 i1,3x21 a4 i1,36,45,0.5882,0.62,0.0318
PDB-CPX-148643,1oon a1 i1,3x21 a5 i1,36,45,0.5882,0.62,0.0318
PDB-CPX-148643,1oon a1 i1,3x22 a1 i1,36,42,0.6596,0.6596,0.0
PDB-CPX-148643,1oon a1 i1,7x32 a1 i1,36,40,0.6889,0.6889,0.0
PDB-CPX-148643,1oon a1 i1,7x32 a2 i1,36,42,0.6596,0.6596,0.0
PDB-CPX-148643,1oon a1 i1,7x32 a3 i1,36,42,0.6596,0.6596,0.0
PDB-CPX-148643,1oon a1 i1,7x32 a4 i1,36,41,0.6739,0.6739,0.0
PDB-CPX-148643,1oon a1 i1,7xww a1 i1,36,36,0.6364,0.6364,0.0
PDB-CPX-148643,1oon a1 i1,7xww a2 i1,36,39,0.6304,0.6304,0.0
PDB-CPX-148643,1oon a1 i1,8c5e a1 i1,36,42,0.6596,0.6596,0.0
